作者,作者身分,"標題	",年份,來源出版物名稱,卷,期,論文編號,起始頁碼,結束頁碼,頁碼計數,被引用文獻,DOI,連結,摘要,作者關鍵字,索引關鍵字,通訊地址,原始文獻語言,文獻類型,出版階段,開放取用,來源出版物,EID
"Kuo C.-J., Chen C.-C., Wang D.-C., Chen T.-T., Chou Y.-C., Pai M.-Y., Horng G.-J., Hung M.-H., Lin Y.-C., Hsu T.-H.",57195517781;7501954690;7407069252;57208344894;57194686147;55440888100;23094553700;7202454332;57015720600;7401791666;,Improving defect inspection quality of deep-learning network in dense beans by using hough circle transform for coffee industry,2019,"Conference Proceedings - IEEE International Conference on Systems, Man and Cybernetics",2019-October,,8914175,798,805,,4,10.1109/SMC.2019.8914175,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073272833&doi=10.1109%2fSMC.2019.8914175&partnerID=40&md5=6d65e5c0609c00e907bf433dab4e81bb,"In this paper, we propose a novel Hough circle-assisting deep-network inspection scheme (HCADIS), aiming at identifying defects in dense coffee beans. The proposed HCADIS plays a critical role in a camera-based defect removal system to collect defective bean positions for picking all defects off. The idea of the HCADIS is to mix intermediate data from a deep network and a feature engineering method call Hough circle transform for utilizing advantages of both methods in inspecting beans. The Hough circle transform is adopted because it performs quite stable and bean shapes are highly close to circles in nature. A set of core mechanisms are designed for collaboration between the deep network and the Hough circle transform for precisely and accurately inspecting defective beans. Finally, we implement a prototype of the HCADIS and conduct experiments for testing the proposed scheme. The test results reveal that the HCADIS indeed successfully inspect defects among dense beans with superior performance in various metrics. This work provides industrial participants useful experiences for creating deep-learning solutions to bean products in coffee industries. ? 2019 IEEE.",Artificial intelligence; Deep learning; Defect inspection; Granular computing; Hough transform; Industry 4.0; Intelligent agriculture,Artificial intelligence; Defects; Granular computing; Hough transforms; Industry 4.0; Inspection; Camera-based; Coffee beans; Core mechanisms; Defect inspection; Feature engineerings; Learning network; Removal systems; Deep learning,"Pai, M.-Y.; National Pingtung University of Science and Technology, Taiwan; 電子郵件: mypai@mail.npust.edu.tw",English,Conference Paper,Final,,Scopus,2-s2.0-85073272833
"Chou Y.-C., Kuo C.-J., Chen T.-T., Horng G.-J., Pai M.-Y., Wu M.-E., Lin Y.-C., Hung M.-H., Su W.-T., Chen Y.-C., Wang D.-C., Chen C.-C.",57194686147;57195517781;57208344894;23094553700;55440888100;18635615600;57015720600;7202454332;35087768100;55846580300;7407069252;7501954690;,Deep-learning-based defective bean inspection with GAN-structured automated labeled data augmentation in coffee industry,2019,Applied Sciences (Switzerland),9,19,4166,,,,13,10.3390/app9194166,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073267483&doi=10.3390%2fapp9194166&partnerID=40&md5=81e5881e9835601668333e3d6fb95d1f,"In the production process from green beans to coffee bean packages, the defective bean removal (or in short, defect removal) is one of most labor-consuming stages, and many companies investigate the automation of this stage for minimizing human efforts. In this paper, we propose a deep-learning-based defective bean inspection scheme (DL-DBIS), together with a GAN (generative-adversarial network)-structured automated labeled data augmentation method (GALDAM) for enhancing the proposed scheme, so that the automation degree of bean removal with robotic arms can be further improved for coffee industries. The proposed scheme is aimed at providing an effective model to a deep-learning-based object detection module for accurately identifying defects among dense beans. The proposed GALDAM can be used to greatly reduce labor costs, since the data labeling is the most labor-intensive work in this sort of solutions. Our proposed scheme brings two main impacts to intelligent agriculture. First, our proposed scheme is can be easily adopted by industries as human effort in labeling coffee beans are minimized. The users can easily customize their own defective bean model without spending a great amount of time on labeling small and dense objects. Second, our scheme can inspect all classes of defective beans categorized by the SCAA (Specialty Coffee Association of America) at the same time and can be easily extended if more classes of defective beans are added. These two advantages increase the degree of automation in the coffee industry. The prototype of the proposed scheme was developed for studying integrated tests. Testing results of a case study reveal that the proposed scheme can efficiently and effectively generate models for identifying defective beans with accuracy and precision values up to 80%. ? 2019 by the authors.",Applied artificial intelligence; Automatic defect inspection; Automation engineering; Data augmentation; GAN optimizer; Machine learning; Smart agriculture,,"Pai, M.-Y.; General Research Service Center, Taiwan; 電子郵件: mypai@mail.npust.edu.tw",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85073267483
"Lin C.-J., Lin C.-H., Sun C.-C., Wang S.-H.",36065651300;57204857906;35108450400;7410332399;,Evolutionary-fuzzy-integral-based convolutional neural networks for facial image classification,2019,Electronics (Switzerland),8,9,997,,,,8,10.3390/electronics8090997,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073387132&doi=10.3390%2felectronics8090997&partnerID=40&md5=dbc27731e5548f29e63ae01ea562b39d,"Various optimization methods and network architectures are used by convolutional neural networks (CNNs). Each optimization method and network architecture style have their own advantages and representation abilities. To make the most of these advantages, evolutionary-fuzzyintegral- based convolutional neural networks (EFI-CNNs) are proposed in this paper. The proposed EFI-CNNs were verified by way of face classification of age and gender. The trained CNNs’ outputs were set as inputs of a fuzzy integral. The classification results were operated using either Sugeno or Choquet output rules. The conventional fuzzy density values of the fuzzy integral were decided by heuristic experiments. In this paper, particle swarm optimization (PSO) was used to adaptively find optimal fuzzy density values. To combine the advantages of each CNN type, the evaluation of each CNN type in EFI-CNNs is necessary. Three CNN structures, AlexNet, very deep convolutional neural network (VGG16), and GoogLeNet, and three databases, computational intelligence application laboratory (CIA), Morph, and cross-age celebrity dataset (CACD2000), were used in experiments to classify age and gender. The experimental results show that the proposed method achieved 5.95% and 3.1% higher accuracy, respectively, in classifying age and gender. ? 2019 by the authors. Licensee MDPI, Basel, Switzerland.",Classification; Convolutional neural network; Fuzzy integral; Image processing; Particle swarm optimization,,"Lin, C.-J.; Department of Computer Science and Information Engineering, Taiwan; 電子郵件: cjlin@ncut.edu.tw",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85073387132
"Santos H.J., Imai K., Makiuchi T., Tomii K., Horton P., Nozawa A., Okada K., Tozawa Y., Nozaki T.",35197017200;55465678200;8290140800;7004731770;57203184102;7007090630;57208903312;55596747500;7202909217;,Novel lineage-specific transmembrane β-barrel proteins in the endoplasmic reticulum of Entamoeba?histolytica,2019,FEBS Journal,286,17,,3416,3432,,3,10.1111/febs.14870,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066068349&doi=10.1111%2ffebs.14870&partnerID=40&md5=01d3a6514d2587e126d317b24e7bc966,"β-barrel outer membrane proteins (BOMPs) are essential components of outer membranes of Gram-negative bacteria and endosymbiotic organelles, usually involved in the transport of proteins and substrates across the membrane. Based on the analysis of our in?silico BOMP predictor data for the Entamoeba?histolytica genome, we detected a new transmembrane β-barrel domain-containing protein, EHI_192610. Sequence analysis revealed that this protein is unique to Entamoeba species, and it exclusively clusters with a homolog, EHI_099780, which is similarly lineage specific. Both proteins possess an N-terminal signal peptide sequence as well as multiple repeats that contain dyad hydrophobic periodicities. Data from immunofluorescence assay of trophozoites expressing the respective candidates showed the absence of colocalization with mitosomal marker, and interestingly demonstrated partial colocalization with endoplasmic reticulum (ER) proteins instead. Integration to organellar membrane was supported by carbonate fractionation assay and immunoelectron microscopy. CD analysis of reconstituted proteoliposomes containing EHI_192610 showed a spectrum demonstrating a predominant β-sheet structure, suggesting that this protein is β-strand rich. Furthermore, the presence of repeat regions with predicted transmembrane β-strand pairs in both EHI_192610 and EHI_099780, is consistent with the hypothesis that BOMPs originated from the amplification of ββ-hairpin modules, suggesting that the two Entamoeba-specific proteins are novel β-barrels, intriguingly localized partially to the ER membrane. ? 2019 Federation of European Biochemical Societies",endoplasmic reticulum; Entamoeba?histolytica; lineage-specific proteins; transmembrane β-barrel on the ER; β-barrel proteins,"membrane protein; proteoliposome; transmembrane beta barrel protein; unclassified drug; protozoal protein; signal peptide; amino acid sequence; amino terminal sequence; Article; circular dichroism; controlled study; endoplasmic reticulum; Entamoeba histolytica; genome; hydrophobicity; immunoelectron microscopy; immunofluorescence test; nonhuman; prediction; priority journal; protein expression; protein localization; sequence analysis; trophozoite; beta sheet; chemistry; endoplasmic reticulum; Entamoeba histolytica; intracellular membrane; metabolism; protein transport; ultrastructure; Endoplasmic Reticulum; Entamoeba histolytica; Intracellular Membranes; Protein Conformation, beta-Strand; Protein Sorting Signals; Protein Transport; Protozoan Proteins","Nozaki, T.; Graduate School of Medicine, Japan; 電子郵件: nozaki@m.u-tokyo.ac.jp",English,Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-85066068349
"Fu Y., Yu H., Yeh C.-K., Zhang J., Lee T.-Y.",57203126828;56647076100;55268091000;55912086700;7501434384;,High relief from brush painting,2019,IEEE Transactions on Visualization and Computer Graphics,25,9,8419282,2763,2776,,3,10.1109/TVCG.2018.2860004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050637483&doi=10.1109%2fTVCG.2018.2860004&partnerID=40&md5=93d53848641fdd048af1b16e964532c9,"Relief is an art form part way between 3D sculpture and 2D painting. We present a novel approach for generating a texture-mapped high-relief model from a single brush painting. Our aim is to extract the brushstrokes from a painting and generate the individual corresponding relief proxies rather than recovering the exact depth map from the painting, which is a tricky computer vision problem, requiring assumptions that are rarely satisfied. The relief proxies of brushstrokes are then combined together to form a 2.5D high-relief model. To extract brushstrokes from 2D paintings, we apply layer decomposition and stroke segmentation by imposing boundary constraints. The segmented brushstrokes preserve the style of the input painting. By inflation and a displacement map of each brushstroke, the features of brushstrokes are preserved by the resultant high-relief model of the painting. We demonstrate that our approach is able to produce convincing high-reliefs from a variety of paintings(with humans, animals, flowers, etc.). As a secondary application, we show how our brushstroke extraction algorithm could be used for image editing. As a result, our brushstroke extraction algorithm is specifically geared towards paintings with each brushstroke drawn very purposefully, such as Chinese paintings, Rosemailing paintings, etc. ? 2018 IEEE.",Brush painting; brushstroke; displacement mapping; high-relief; layer decomposition,Brushes; Extraction; Three dimensional displays; Brush paintings; brushstroke; Displacement mapping; high-relief; Image color analysis; Shape; Two-dimensional displays; Painting,"Lee, T.-Y.; Department of Computer Science and Information Engineering, Taiwan; 電子郵件: tonylee@mail.ncku.edu.tw",English,Article,Final,"All Open Access, Bronze, Green",Scopus,2-s2.0-85050637483
"Wu K.-H., Tsai W.-L., Pan T.-Y., Hu M.-C.",57215598056;57193790371;57188762510;37048901700;,Improving Performance of DeepCC Tracker by Background Comparison and Trajectory Refinement,2019,"Proceedings - 2019 12th International Conference on Ubi-Media Computing, Ubi-Media 2019",,,9049619,177,182,,,10.1109/Ubi-Media.2019.00042,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083440612&doi=10.1109%2fUbi-Media.2019.00042&partnerID=40&md5=d3d1e49c65a25e63cefb5621a6f4b667,"DukeMTMCT is the largest and most completely labeled dataset in Multi-Target Multi-Camera Tracking (MTMCT). We investigate a state-of-the-art work on DukeMTMCT named DeepCC, and dig out two main problems. The first problem is that the openpose is prone to false detection, which seriously affects performance. The second problem is that two different persons may be assigned with the same ID. According to the corresponding problems, we not only propose a method to measure the similarity between detected bounding box and its original background avoiding false detection caused by OpenPose, but also design a strategy to correct the tracking trajectories which are affected by the unreliability of the correlation matrix clustering method proposed by DeepCC. Our method outperforms the state-of-the-art on DukeMTMCT. ? 2019 IEEE.",Computer vision; DukeMTMCT; False detection; MOT challenge; MTMCT; OpenPose,Computer programming; Correlation matrix; False detections; Improving performance; Labeled dataset; Multi-camera tracking; State of the art; Tracking trajectory; Trajectory refinement; Computer science,,English,Conference Paper,Final,,Scopus,2-s2.0-85083440612
"Chen J.-J., Tsai M.-H., Zhao L., Chang W.-C., Lin Y.-H., Zhou Q., Lu Y.-Z., Tsai J.-L., Cai Y.-Z.",37046600400;35254227900;55493596000;57211499210;57211499013;57211502449;57211499739;57211503197;57194331341;,Realizing Dynamic Network Slice Resource Management based on SDN networks,2019,"Proceedings - 2019 International Conference on Intelligent Computing and Its Emerging Applications, ICEA 2019",,,8858288,120,125,,13,10.1109/ICEA.2019.8858288,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074204624&doi=10.1109%2fICEA.2019.8858288&partnerID=40&md5=44fc36ca99c273d2c68b2af193283f88,"It is expected that the concept of Internet of everything will be realized in 2020 because of the coming of the 5G wireless communication technology. Internet of Things (IoT) services in various fields require different types of network service features, such as mobility, security, bandwidth, latency, reliability and control strategies. In order to solve the complex requirements and provide customized services, a new network architecture is needed. To change the traditional control mode used in the traditional network architecture, the Software Defined Network (SDN) is proposed. First, SDN divides the network into the Control Plane and Data Plane and then delegates the network management authority to the controller of the control layer. This allows centralized control of connections of a large number of devices. Second, SDN can help realizing the network slicing in the aspect of network layer. With the network slicing technology proposed by 5G, it can cut the 5G network out of multiple virtual networks and each virtual network is to support the needs of diverse users. In this work, we design and develop a network slicing framework. The contributions of this article are two folds. First, through SDN technology, we develop to provide the corresponding end-to-end (E2E) network slicing for IoT applications with different requirements. Second, we develop a dynamic network slice resource scheduling and management method based on SDN to meet the services' requirements with time-varying characteristics. This is usually observed in streaming and services with bursty traffic. A prototyping system is completed. The effectiveness of the system is demonstrated by using an electronic fence application as a use case. ? 2019 IEEE.",5G; Internet of Things (IoT); Network Slicing; SDN monitoring; service quality; Software Defined Networking (SDN),5G mobile communication systems; Information management; Intelligent computing; Internet of things; Memory architecture; Network layers; Quality of service; Scheduling; Internet of Things (IOT); Network slicing; Resource management; Resource-scheduling; Service Quality; Software defined networking (SDN); Time-varying characteristics; Wireless communication technology; Network architecture,,English,Conference Paper,Final,,Scopus,2-s2.0-85074204624
"Yang S.-K., Shiue Y.-M., Liu I.-H., Su Z.-Y., Liu C.-G.",54685406300;18042859900;55949898900;55642465700;8521940300;,Performance analysis of Authentication Information exchange Scheme in WSN,2019,"Proceedings - 2019 International Conference on Intelligent Computing and Its Emerging Applications, ICEA 2019",,,8858313,23,27,,1,10.1109/ICEA.2019.8858313,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074202243&doi=10.1109%2fICEA.2019.8858313&partnerID=40&md5=364885686224a451a88d594bddfffd50,"In a IoT network, wireless sensor networks always play a significant role. This popular technology makes people live more conveniently and industry more efficiently. However, due to the ease of the use of WSN, wireless sensor for daily applications are usually deployed in an intuitive plan without a complete consideration. Hence, sensor node captured attack easily intrudes WSN and a novel authentication information exchange scheme in WSN was proposed. Our previous research can solve node captured attack without replacing a completely new authentication but just add our previous scheme in a previous authentication schemes. However, we find some details of this novel scheme are not well designed. We want to discuss possible performance problem in that scheme and provide a complete analysis and discussion on it. The performance issues are including of the design of communication period, the evaluation of security risk and the methodology of control agency scheme. After our analysis, we provide a good design of solving these performance for authentication information exchange scheme in WSN. It can make our previous scheme become more practical and feasible in the future world. ? 2019 IEEE.",performance analysis; user authentication; wireless sensor networks,Information dissemination; Intelligent computing; Sensor nodes; Wireless sensor networks; Authentication information; Authentication scheme; Performance analysis; Performance issues; Performance problems; Security risks; User authentication; Wireless sensor; Authentication,,English,Conference Paper,Final,,Scopus,2-s2.0-85074202243
"Nguyen V.-T., Lin C., Li C.-H.G., Guo S.-M., Lien J.-J.J.",57211207804;57211202869;57210796507;55488882400;14007207400;,Visual-guided robot arm using self-supervised deep convolutional neural networks,2019,IEEE International Conference on Automation Science and Engineering,2019-August,,8842899,1415,1420,,4,10.1109/COASE.2019.8842899,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072980727&doi=10.1109%2fCOASE.2019.8842899&partnerID=40&md5=b4fca447075d02ccef1782e26f1a8e30,"Perception-based learning approaches to robotic grasping have shown significant promise. This is further reinforced by using supervised deep learning in robotic arm. However, to properly train deep networks and prevent overfitting, massive datasets of labelled samples must be available. Creating such datasets by human labelling is an exhaustive task since most objects can be grasped at multiple points and in several orientations. Accordingly, this work employs a self-supervised learning technique in which the training dataset is labelled by the robot itself. Above all, we propose a cascaded network that reduces the time of the grasping task by eliminating ungraspable samples from the inference process. In addition to grasping task which performs pose estimation, we enlarge the network to perform an auxiliary task, object classification in which data labelling can be done easily by human. Notably, our network is capable of estimating 18 grasping poses and classifying 4 objects simultaneously. The experimental results show that the proposed network achieves an accuracy of 94.8% in estimating the grasping pose and 100% in classifying the object category, in 0.65 seconds. ? 2019 IEEE.",,Neural networks; Object recognition; Robotic arms; Robotics; Supervised learning; Cascaded networks; Convolutional neural network; Inference process; Learning approach; Massive data sets; Object categories; Object classification; Perception-based; Deep neural networks,,English,Conference Paper,Final,,Scopus,2-s2.0-85072980727
"Le M.-T., Li C.-H.G., Guo S.-M., Lien J.-J.J.",57211200864;57210796507;55488882400;14007207400;,Embedded-based object matching and robot arm control,2019,IEEE International Conference on Automation Science and Engineering,2019-August,,8843182,1296,1301,,3,10.1109/COASE.2019.8843182,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072969619&doi=10.1109%2fCOASE.2019.8843182&partnerID=40&md5=ec2b4848582b0ae3030faf47184af76d,"We present an embedded-based robot arm grasp detection system. This system has two subsystems: an embedded vision subsystem and an embedded robot arm control subsystem. In the former, a template matching algorithm is processed into an Nvidia Jetson TX2 developer kit to detect objects. And, then, control a robot arm to grasp and place. Although embedded systems have some preferred benefits, such as: cost, weight, size and power consumption; the slow processing speed is a significant drawback. To deal with this problem, we propose methods to reduce the number of calculations on the measurement of similarity. After testing on 40 templates with 200 test images, the result shows that the average of execution time is up to 10x faster than the original. The average execution time on middle size templates, (100 \sim 200) \times (100 \sim 200) pixels, obtains 0.176sec. In addition, the angle of objects is determined with a small angle interval: 1 degree. ? 2019 IEEE.",Embedded vision system; Fast matching; Robotic grasp detection; Template matching,Embedded systems; Object detection; Robotic arms; Average Execution Time; Control subsystems; Detection system; Embedded visions; Fast matching; Processing speed; Robotic grasp; Template-matching algorithms; Template matching,,English,Conference Paper,Final,,Scopus,2-s2.0-85072969619
"Kuo C.-J., Chen C.-C., Chen T.-T., Tsai Z., Hung M.-H., Lin Y.-C., Chen Y.-C., Wang D.-C., Homg G.-J., Su W.-T.",57195517781;7501954690;57208344894;57208341286;7202454332;57015720600;55846580300;7407069252;23094553700;35087768100;,A Labor-Efficient GAN-based Model Generation Scheme for Deep-Learning Defect Inspection among Dense Beans in Coffee Industry,2019,IEEE International Conference on Automation Science and Engineering,2019-August,,8843259,263,270,,2,10.1109/COASE.2019.8843259,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072953366&doi=10.1109%2fCOASE.2019.8843259&partnerID=40&md5=a994ce338af52851e8ef7197c6cf6c99,"Coffee beans are one of most valuable agricultural products in the world, and defective bean removal plays a critical role to produce high-quality coffee products. In this work, we propose a novel labor-efficient deep learning-based model generation scheme, aiming at providing an effective model with less human labeling effort. The key idea is to iteratively generate new training images containing defective beans in various locations by using a generative-adversarial network framework, and these images incur low successful detection rate so that they are useful for improving model quality. Our proposed scheme brings two main impacts to the intelligent agriculture. First, our proposed scheme is the first work to reduce human labeling effort among solutions of vision-based defective bean removal. Second, our scheme can inspect all classes of defective beans categorized by the SCAA (Specialty Coffee Association of America) at the same time. The above two advantages increase the degree of automation to the coffee industry. We implement the prototype of the proposed scheme for conducting integrated tests. Testin. results of a case study reveal that the proposed scheme ca] efficiently and effectively generating models for identifyin defect beans.Our implementation of the proposed scheme is available a https://github.com/Louis8582/LEGAN. ? 2019 IEEE.",Automatic defect inspection; Data augmentation; Machine learning intelligent agriculture; Model refinement,Agricultural products; Automation; Defects; Image enhancement; Inspection; Adversarial networks; Automatic defect inspection; Data augmentation; Defect inspection; Degree of automation; Generating models; Learning Based Models; Model refinement; Deep learning,,English,Conference Paper,Final,,Scopus,2-s2.0-85072953366
"Lin P.-H., Tsai C.-W., Hwang T.",57202463473;36054303600;7202848969;,Mediated Semi-Quantum Key Distribution Using Single Photons,2019,Annalen der Physik,531,8,1800347,,,,10,10.1002/andp.201800347,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064702494&doi=10.1002%2fandp.201800347&partnerID=40&md5=2980ef5e8b796192672aea5aa868efed,"A new mediated semi-quantum key distribution (SQKD) protocol is proposed, allowing two classical participants to share a secret key with the help of an untrusted third party, who only needs to generate single photons and perform Bell measurements. This is the first work attempting to reduce the quantum overhead of the untrusted third party, which makes the mediated SQKD even more practical. The proposed protocol is shown to be free from several well-known attacks. ? 2019 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",semi-quantum key distribution; single photon; untrusted third-party,Particle beams; Photons; Bell measurements; Secret key; Single photons; Third parties; Quantum cryptography,"Hwang, T.; Department of Computer Science and Information Engineering, Taiwan; 電子郵件: hwangtl@csie.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85064702494
"Gu J., Hwang T., Tsai C.-W.",57193624496;7202848969;36054303600;,Improvement on ‘Cryptanalysis and Improvement of a Multiparty Quantum Direct Secret Sharing of Classical Messages with Bell States and Bell Measurements’,2019,International Journal of Theoretical Physics,58,7,,2341,2345,,1,10.1007/s10773-019-04125-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065238587&doi=10.1007%2fs10773-019-04125-4&partnerID=40&md5=66b6b504fdf6d6e3f461c2c8cc51f553,"Recently, Liu (Int J Theor Phys: pp.1–6, 2018) pointed out that Song et al.’s multiparty quantum direct secret sharing protocol (Int J Theor Phys: 57, 1559, 2018) suffers from several attacks and then an improved quantum direct secret sharing protocol was hence proposed. However, this study shows that Liu’s protocol still suffers from an intercept-resend attack. To solve this problem, a modification is proposed here. ? 2019, Springer Science+Business Media, LLC, part of Springer Nature.",Bell states; Intercept-resend attack; Quantum direct secret sharing,,"Hwang, T.; Department of Computer Science and Information Engineering, No. 1, University Rd, Taiwan; 電子郵件: hwangtl@csie.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85065238587
"Gu J., Hwang T., Tsai C.-W.",57193624496;7202848969;36054303600;,Improving the Security of ‘High-Capacity Quantum Summation with Single Photons in both Polarization and Spatial-Mode Degrees of Freedom’,2019,International Journal of Theoretical Physics,58,7,,2213,2217,,6,10.1007/s10773-019-04110-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064926215&doi=10.1007%2fs10773-019-04110-x&partnerID=40&md5=e1909c266bcc4429dce54f04889dbe02,"In 2014, Zhang et al. (Int J Theor Phys:53:933–941, 2014) proposed a secure multi-party quantum summation protocol based on single photons in both polarization and spatial-mode degrees of freedom. They claimed that the proposed protocol can efficiently help the involved participants to sum their secrets, and at the same time, each participant’s secret can be kept from being known by others. However, this study shows that Zhang et al.’s protocol suffers from the intercept-resend attack. To solve this problem, a modification is proposed here. ? 2019, Springer Science+Business Media, LLC, part of Springer Nature.",Intercept-resend attack; Quantum summation; Secure quantum computation,,"Hwang, T.; Department of Computer Science and Information Engineering, No. 1, University Rd, Taiwan; 電子郵件: hwangtl@csie.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85064926215
"Horng M.-H., Hong Y.-L., Sun Y.-N., Zhan Z.-Y., Hong C.-Y.",7005068008;57210958592;7408369624;57210959090;57210959258;,Learning one-class support vector machine by using artificial bee colony algorithm and its application for disease classification,2019,ACM International Conference Proceeding Series,,,,71,75,,,10.1145/3343147.3343152,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072027741&doi=10.1145%2f3343147.3343152&partnerID=40&md5=c9a372dae958041bcb3fdbd7f9e85fad,"The one-classification support vector (OCSVM) is a variant of SVM which only uses the positive class sample set in training stage. It has been widely used in the applications of disease diagnose, handwritten signature verification, remote sensing and document classification. However, there are many parameters needed to regulate. The mistake of parameter setting makes OCSVM it to be not effectiveness. Therefore, in this paper we proposed a learning algorithm based on the artificial bee colony algorithm to select the parameters. The construction algorithm of OSCVM is called the artificial bee colony based OSCVM (ABC-OCSVM) algorithm. Experimental results of two medical datasets of UCI data repository showed that our proposed ABC-OCSVM method outperforms the conventional LIBSVM package. ? 2019 Association for Computing Machinery.",Artificial bee colony algorithm; Kernel function; LIBSVM; One-classification support vector machine; UCI data repository,Information retrieval systems; Optimization; Remote sensing; Support vector machines; Artificial bee colonies; Artificial bee colony algorithms; Construction algorithms; Data repositories; Handwritten signature verification; Kernel function; LIBSVM; One-class support vector machine; Learning algorithms,,English,Conference Paper,Final,,Scopus,2-s2.0-85072027741
"Teng S.-Y., Ou C.-K., Chuang K.-T.",56438926900;57194039110;7101644378;,On the discovery of spatial-temporal fluctuating patterns,2019,International Journal of Data Science and Analytics,8,1,,57,75,,3,10.1007/s41060-018-0159-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087136718&doi=10.1007%2fs41060-018-0159-1&partnerID=40&md5=24ee253b2c8235ef033982c329e046a3,"In this paper, we explore a new mining paradigm, called spatial-temporal fluctuating patterns (abbreviated as STFs), to discover potentially fluctuating and useful feature sets from the spatial-temporal data. These feature sets have some properties which are variant as time advances. Once STFs are discovered, we can find the turning points of patterns, which enables anomaly detection and transformation discovery over time. For example, the discovery of STFs can possibly figure out the phenomenon of virus variation during the epidemic outbreak, further providing the government with clues for the epidemic control. Therefore, we develop a union-based mining with the downward-closure structure to speed up the spatial-temporal mining process and dynamically compute fluctuating patterns. As shown in our experimental studies, the proposed framework can efficiently discover STFs on a real epidemic disease dataset, showing its prominent advantages to be utilized in real applications. ? 2018, Springer Nature Switzerland AG.",Fluctuating patterns; Significant fluctuation; Spatial-temporal data mining,Anomaly detection; Viruses; Downward closure; Epidemic control; Epidemic disease; Real applications; Spatial temporals; Spatial-temporal data; Time advance; Turning points; Disease control,"Chuang, K.-T.; Department of Computer Science and Information Engineering, Taiwan; 電子郵件: ktchuang@mail.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85087136718
"Liang S.-F., Shih Y.-H., Chen P.-Y., Kuo C.-E.",7402145687;55921352600;57199131916;52563871100;,Development of a human-computer collaborative sleep scoring system for polysomnography recordings,2019,PLoS ONE,14,7,e0218948,,,,8,10.1371/journal.pone.0218948,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069585254&doi=10.1371%2fjournal.pone.0218948&partnerID=40&md5=7db74565b405affb2decd4561b9bd9f2,"The overnight polysomnographic (PSG) recordings of patients were scored by an expert to diagnose sleep disorders. Visual sleep scoring is a time-consuming and subjective process. Automatic sleep staging methods can help; however, the mechanism and reliability of these methods are not fully understood. Therefore, experts often need to rescore the recordings to obtain reliable results. Here, we propose a human-computer collaborative sleep scoring system. It is a rule-based automatic sleep scoring method that follows the American Academy of Sleep Medicine (AASM) guidelines to perform an initial scoring. Then, the reliability level of each epoch is analyzed based on physiological patterns during sleep and the characteristics of various stage changes. Finally, experts would only need to rescore epochs with a low-reliability level. The experimental results show that the average agreement rate between our system and fully manual scorings can reach 90.42% with a kappa coefficient of 0.85. Over 50% of the manual scoring time can be reduced. Due to the demonstrated robustness and applicability, the proposed approach can be integrated with various PSG systems or automatic sleep scoring methods for sleep monitoring in clinical or homecare applications in the future. ? 2019 Liang et al.",,adult; Article; clinical article; electroencephalography; female; health care organization; human; human computer interaction; kappa statistics; male; polysomnography; practice guideline; reliability; scoring system; sleep disorder; sleep spindle; sleep stage; Taiwan; United States; university hospital; young adult; adolescent; computer interface; methodology; normal human; physiology; polysomnography; procedures; Adolescent; Electroencephalography; Female; Healthy Volunteers; Humans; Male; Polysomnography; Practice Guidelines as Topic; Research Design; Sleep Stages; User-Computer Interface; Young Adult,"Kuo, C.-E.; Department of Automatic Control Engineering, Taiwan; 電子郵件: cekuo@fcu.edu.tw",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85069585254
