作者,作者身分,"標題	",年份,來源出版物名稱,卷,期,論文編號,起始頁碼,結束頁碼,頁碼計數,被引用文獻,DOI,連結,摘要,作者關鍵字,索引關鍵字,通訊地址,原始文獻語言,文獻類型,出版階段,開放取用,來源出版物,EID
"Lu J., Xie X., Peng B., Luo C.-H.",57209970016;57192665603;57209882120;7402443389;,Interference reduction by using RPCA and variational mode decomposition in 3D pulse images,2019,ACM International Conference Proceeding Series,,,,140,144,,1,10.1145/3330393.3330397,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069205710&doi=10.1145%2f3330393.3330397&partnerID=40&md5=2a322cc901614397e853dd2c9b486c8d,"Pulse diagnosis can non-invasively measure holistic health and has been developed for two thousand years. Single-point pulse waves (SPPWs) were typically applied to quantification analysis pulse diagnosis. However, SPPWs lack the expression of spatial information, such as the length of wrist pulse and the width of wrist pulse, which is an important diagnostic indicator in pulse diagnosis. The three-dimensional pulse images (3DPI), proposed by Luo, can be applied to extract temporal and spatial properties of arterial pulsation. Moreover, base-plane wander and static pressure have become new problems in the research on pulse signal. The present study proposes a novel method to preprocess the 3DPI by using robust principal component analysis (RPCA) and variational mode decomposition (VMD). The experimental results demonstrate that our method can remove interference effectively and have the best capability to tackle the interference problems. ? 2019 Association for Computing Machinery.",Chinese medicine (CM); Robust principal component analysis (RPCA); Three-dimensional pulse images (3DPI); Variational mode decomposition (VMD); Wrist pulse preprocessing,Diagnosis; Multimedia signal processing; Multimedia systems; Chinese medicines; Mode decomposition; Pulse image; Robust principal component analysis; Wrist pulse preprocessing; Image processing,"Luo, C.-H.; School of Data and Computer Science, China; 電子郵件: luojinx5@mail.sysu.edu.cn",English,Conference Paper,Final,,Scopus,2-s2.0-85069205710
"Jaysawal B.P., Huang J.-W.",56440219600;34770477200;,DMHUPS: Discovering Multiple High Utility Patterns Simultaneously,2019,Knowledge and Information Systems,59,2,,337,359,,11,10.1007/s10115-018-1207-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046747134&doi=10.1007%2fs10115-018-1207-9&partnerID=40&md5=8d8e9cfd78aeffacd13f7f7e6ecde460,"High utility pattern mining in transaction databases has emerged to overcome the limitation of frequent pattern mining where only frequency is taken as the measure of importance without considering the actual importance of items. Among existing state-of-the-art algorithms, some are efficient on sparse datasets and some are efficient on dense datasets. In this paper, we propose a novel algorithm called DMHUPS in conjunction with a data structure called IUData List to efficiently mine high utility patterns on both sparse and dense datasets. IUData List stores information of length-1 itemsets along with their positions in the transactions to efficiently obtain the initial projected database. In addition, DMHUPS algorithm simultaneously calculates utility and tighter extension upper-bound values for multiple promising candidates. Therefore, DMHUPS finds multiple high utility patterns simultaneously and prunes the search space efficiently. Experimental results on various sparse and dense datasets show that DMHUPS is more efficient than other state-of-the-art algorithms. ? 2018, Springer-Verlag London Ltd., part of Springer Nature.",Data mining; High utility itemset mining; High utility pattern mining,Information systems; Frequent pattern mining; High utility itemset minings; Novel algorithm; Pattern mining; Projected database; Search spaces; State-of-the-art algorithms; Transaction database; Data mining,"Jaysawal, B.P.; Institute of Computer and Communication Engineering, Taiwan; 電子郵件: bijay@jaysawal.com.np",English,Article,Final,,Scopus,2-s2.0-85046747134
"Xu L., Yue M.-K., Wang L.-H., Liu C.-F., Chen R.-Q., Huang P.-C.",57215222878;57215211335;36624516800;35215854900;56924036300;40361273800;,Two-stage Adaptive Filter in Electrocardiogram Application,2019,"2019 IEEE International Conference on Consumer Electronics - Taiwan, ICCE-TW 2019",,,8991718,,,,1,10.1109/ICCE-TW46550.2019.8991718,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080131300&doi=10.1109%2fICCE-TW46550.2019.8991718&partnerID=40&md5=4da30e9a3808189fe8fa3abfdc60d79d,"Motion artifacts can cause baseline shifts and disrupt the waveform of the ECG signal. There will be a serious impact on the diagnosis when motion artifacts not removed. In this paper, a two-stage adaptive filter is proposed. In the first stage, the reference ECG signals are measured under static status, and the noise signals also be obtained. The obtained noise signals become reference signals for the second stage, and finally the desired ECG signal obtained. The experimental results show that the two-stage adaptive filter can filter out the noise of 0. 1sim 10mathrm{Hz} in the ECG signal which containing motion artifacts well. ? 2019 IEEE.",adaptive filter; ECG Signal; motion artifact,Adaptive filters; Biomedical signal processing; Electrocardiography; Baseline shifts; ECG signals; Motion artifact; Noise signals; Reference signals; Wave forms; Adaptive filtering,"Huang, P.-C.; College of Computer and Information Sciences, China; 電子郵件: paulhuang@fafu.edu.cn",English,Conference Paper,Final,,Scopus,2-s2.0-85080131300
"Tang J.-Y., Chen P.-J., Liu C.-F., Huang P.-C., Jang L.-S.",56106022200;57215217063;35215854900;40361273800;8841908100;,Improvement of Concentration in Working Using Extremely Low Frequency Electromagnetic Field,2019,"2019 IEEE International Conference on Consumer Electronics - Taiwan, ICCE-TW 2019",,,8991964,,,,,10.1109/ICCE-TW46550.2019.8991964,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080127842&doi=10.1109%2fICCE-TW46550.2019.8991964&partnerID=40&md5=68a1c9f165371283639a8c3e60f5fb7b,This study presents a new method for improving concentration and efficiency for working. An extremely low frequency electromagnetic field (ELF-EMF) composed of 10 to 17 Hz frequency electromagnetic field (EMF) was used to increase the concentration by regulating the brainwaves. Subject use the portable ELF-EMF in working. ? 2019 IEEE.,,Electronics engineering; Electronics industry; Brain wave; Elf-emf; Extremely low frequency electromagnetic fields; Extremely low frequency electromagnetic fields (ELF EMF); Electromagnetic fields,,English,Conference Paper,Final,,Scopus,2-s2.0-85080127842
"Liu C.-F., Huang P.-C., Wang M.-H., Chen C.-H., Jang L.-S.",35215854900;40361273800;19640715200;50561117500;8841908100;,A Microwave Resonator Biosensor Based on MEMS Technology and Rough Cu Electrodes for Biological Cell Detection,2019,"2019 IEEE International Conference on Consumer Electronics - Taiwan, ICCE-TW 2019",,,8991750,,,,,10.1109/ICCE-TW46550.2019.8991750,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080110126&doi=10.1109%2fICCE-TW46550.2019.8991750&partnerID=40&md5=f622de2428240ddef8c8f73e63eb39e8,"This work presents a near-field microwave resonant sensor combining with a micro-channel for detecting biological cells. The hairpin biosensor with a high-Q dielectric resonator allows the detection of a small variation of DUT in the microchannel by measuring the scattering parameters responses at resonance of around 2.2 GHz. The sensor was constructed by using microelectromechanical-system (MEMS) technology. Cu electroplating technique was used to fabricate 14-μm-thick Cu electrodes to reduce the transmission loss caused by the rough surface of electrodes and to match the size of cells. Measurements of Dulbecco's modified Eagle's medium (DMEM) and B16F10 melanoma cells (mus musculus skin melanoma) were performed. The results showed that the thick Cu electrodes provided two advantages: loss reduction and cell detection sensitivity. These analysis results are helpful for further applications such as cell trapping, measurement, and characteristics. ? 2019 IEEE.",,Biosensors; Copper; Dermatology; Dielectric devices; Electrodes; Electromechanical devices; MEMS; Microwave devices; Microwave sensors; Oncology; B16f10 melanoma cells; Biological cells; Cu electroplating; Measurements of; Micro electromechanical system (MEMS); Microwave resonant sensors; Small variations; Transmission loss; Microwave resonators,,English,Conference Paper,Final,,Scopus,2-s2.0-85080110126
"Yang H.-T., Wu Y.-S., Liao J.-T.",35313063300;57202765356;53463773000;,Economic Dispatch and Frequency-regulation Reserve Capacity Integrated Optimization for High-penetration Renewable Smart Grids,2019,"2019 IEEE PES Innovative Smart Grid Technologies Asia, ISGT 2019",,,8881726,2980,2985,,,10.1109/ISGT-Asia.2019.8881726,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074926493&doi=10.1109%2fISGT-Asia.2019.8881726&partnerID=40&md5=2796449d39fb7fc4ddc24de9538a31d0,"For a system operator (SO), the accurate arrangement of various levels reserve capacity and generator unit commitment is quite essential to decrease operational cost under the condition of maintaining a balance between supply and demand. However, the renewable energies sources (RES) are becoming increasingly popular recently. Their uncertainty and uncontrollability may complex the mentioned problem. In view of this, this paper proposes a two-stage generator unit scheduling approach for day-ahead electricity market operation to ensure compliance with grid codes while reducing operating costs. In the first stage, the fast Fourier transformation (FFT)-based analysis method is proposed to precisely estimate the requirement of various levels frequency-regulation reserve capacity (FRRC), which can not only avoid the extra cost caused by excessive reserve capacity, but also ensure the fluctuation resulted by the high RES penetration can be dealt with. Besides, the second stage is a joint optimization strategy which integrates economic dispatch (ED) and FRRC optimal allocation considering the grid security restrictions and the characteristics of the generator units, such as operational cost and ramping rate. All the computational results are verified by power flow analysis via PSSE software for ensure the feasibility. The proposed method is verified via the power system in Taiwan with various possible scenarios according to the future energy development planning. ? 2019 IEEE.",day-ahead electricity market; Fast Fourier Transform; frequency-regulation reserve capacity; high renewable penetration; optimal scheduling,Commerce; Cost benefit analysis; Electric industry; Electric load flow; Electric power transmission networks; Fast Fourier transforms; Operating costs; Power markets; Scheduling; Smart power grids; Computational results; Day-ahead electricity market; Fast fourier transformation (FFT); Frequency regulations; high renewable penetration; Integrated optimization; Optimal scheduling; Reserve capacity; Electric load dispatching,,English,Conference Paper,Final,,Scopus,2-s2.0-85074926493
"Lee J.-Y., Lo K.-Y., Ko C.-T., Fan A.C.-L.",7601458586;36509098700;57204815268;57210828419;,Development of a Modified SPWM Control Inverter for Tidal Current Generation System,2019,ICPE 2019 - ECCE Asia - 10th International Conference on Power Electronics - ECCE Asia,,,8797041,3156,3163,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071625335&partnerID=40&md5=22acaa81e9bcf67fea0212616707edf9,"This paper proposes a modified sinusoidal pulsewidth modulation (SPWM)control single-phase inverters for the tidal current generation system. In general, a two-stage configuration is used to convert the generating AC power from the tidal current generator to DC power by a rectifier and transfer the DC power into AC power by an inverter to provide a stable voltage source. It is noticed that a small size capacitor of the rectifier is possible and the discontinuous current can be improved. However, a small size capacitor implies the higher voltage ripple and results in a lots of low-order voltage harmonics of the inverter with traditional SPWM control. Therefore, a modified modulation control strategy is developed in this paper. The proposed inverter has lower total harmonic distortion (THD)of the output voltage with high input voltage ripple. The low-order harmonics of output voltage can be reduced effectively and the THD is less than 2.5% in the experiments. ? 2019 The Korean Institute of Power Electronics (KIPE).",Modulation control strategy; Sinusoidal pulsewidth modulation inverter; Total harmonic distortion,Electric inverters; Harmonic analysis; Harmonic distortion; Ocean currents; Power electronics; Pulse width modulation; Rectifying circuits; Wave filters; Control strategies; Discontinuous current; Low order harmonics; Single-phase inverters; Sinusoidal pulse width modulation; Total harmonic distortion (THD); Voltage harmonics; Voltage ripples; Electric rectifiers,,English,Conference Paper,Final,,Scopus,2-s2.0-85071625335
"Fang G.-W., Huang C.-Y., Yang C.-L.",57210373160;57210377871;36626677800;,Simultaneous Detection of Multi-Target Vital Signs Using EEMD Algorithm Based on FMCW Radar,2019,"IEEE MTT-S 2019 International Microwave Biomedical Conference, IMBioC 2019 - Proceedings",,,8777810,,,,11,10.1109/IMBIOC.2019.8777810,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070533474&doi=10.1109%2fIMBIOC.2019.8777810&partnerID=40&md5=0e992e23bdce78d8d15aaa8280b1084d,"This paper presents a novel approach to simultaneously monitor multi-target vital-signs using a frequency modulation continuous wave (FMCW) radar within the resolution limitation. For a traditional system architecture on multi-target vital-signs monitoring, complicated systems are required such as phased array radar or continuous wave (CW) radar with beamforming technology. In contrast, this architecture has the advantage of enhanced resolution capability, relatively simple circuit, and low cost. By using advanced signal processing such as adaptive boundary, we can detect multi-target vital signs even though the difference of the distances to the two targets is less than the range resolution of FMCW radar. In terms of demodulation, heart rate (HR) is susceptible to the harmonic of respiratory rate (RR) using complex signal demodulation (CSD). Therefore, this paper uses an ensemble empirical mode decomposition (EEMD) algorithm to extract the intrinsic mode functions of RR and HR. Experiments show that, we can improve signal-to-noise ratio (SNR) and accuracy significantly using this algorithm. And the vital sign errors of the two targets separated at 70 cm and 50 cm are averagely 2.35% and 4.44%, respectively. ? 2019 IEEE.",CSD demodulation; EEMD Algorithm; frequency modulation continuous wave (FMCW) radar; multitarget monitoring; non-contact vital sign detection,Demodulation; Frequency modulation; Optical variables measurement; Patient monitoring; Radar signal processing; Signal to noise ratio; Advanced signal processing; Ensemble empirical mode decompositions (EEMD); Frequency modulation continuous wave radars; Intrinsic Mode functions; Multitarget; Simultaneous detection; Vital sign; Vital signs monitoring; Continuous wave radar,,English,Conference Paper,Final,,Scopus,2-s2.0-85070533474
"Chuang H.-R., Kuo H.-C., Chou C.-C.",7103110709;34267688800;56485013100;,A Simple Muscle-sphere Model to Approximate the Radar Cross Section of the Man Heart for Vital-Signs Detection Range Problem At Different RF Frequencies,2019,"IEEE MTT-S 2019 International Microwave Biomedical Conference, IMBioC 2019 - Proceedings",,,8777913,,,,1,10.1109/IMBIOC.2019.8777913,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070511791&doi=10.1109%2fIMBIOC.2019.8777913&partnerID=40&md5=bdcf446728095a92082dcfd8e7c52cb6,"The Doppler radar for noncontact human vital-signs sensing have been reported extensively. In order to investigate the frequency effect on the detection performance of the vital signs, the muscle sphere is used to emulate the human heart organ to compute the scattering field of the incident wave radiated from the Doppler radar. The radar cross section (RCS) can then be calculated from the receiving power by radar equation. In the validated experimental measurement, a pig heart (to simulate the human heart) is used to measure the receiving power. RCS and compare with the computed value at 60 GHz. The receiving power of the Doppler radar can then be calculated from the radar equation at different frequencies. From the theoretical upper bound value of the antenna gain (under the fixed antenna size), by observing the simulated receiving-power comparison, it is found that the Doppler radar can receive more reflected power (from the spherical muscle sphere) for the higher carrier frequency (up to 60 GHz) which may have a better vital-signs sensing performance. ? 2019 IEEE.",60-GHz; carrier frequency; Doppler sensor; Human vital signs; microwave; millimeter-wave; muscle sphere; pig heart,Doppler radar; Heart; Mammals; Microwave antennas; Microwave sensors; Microwaves; Millimeter waves; Muscle; Radar antennas; Spheres; 60-GHz; Carrier frequency; Detection performance; Different frequency; Doppler sensors; Sensing performance; Vital sign; Vital signs detections; Radar cross section,,English,Conference Paper,Final,,Scopus,2-s2.0-85070511791
"Ku C.-Y., Yang C.-C., Huang T.-H.",57206674431;57210371330;7404962585;,Development of Simultaneous Sensor Location-Detection and Powering with Harmonic Radar Technology for Biomedical Sensing,2019,"IEEE MTT-S 2019 International Microwave Biomedical Conference, IMBioC 2019 - Proceedings",,,8777921,,,,,10.1109/IMBIOC.2019.8777921,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070487754&doi=10.1109%2fIMBIOC.2019.8777921&partnerID=40&md5=7a98f3495ae0d7f3bf8e7a68c2b4f483,"This paper concerns the development of a biomedical sensing sensor which can be detected and powered by a harmonic radar. We propose some sensor component for the considering of sensing and charging simultaneously by detecting the second-harmonic signal strength. The sensor components are operated at 2.4-GHz band, including a compact dual-band antenna, a second-harmonic enhancement coupler, and a rectifier with a switched second-harmonic detection circuit. The maximum rectification efficiency is 57% when the RF switch off, and the difference of second-harmonic signal strength is 3.9 dB between switch on/off without the second-harmonic enhancement coupler when input power is 10 dBm. After adding the second-harmonic enhancement coupler, the maximum rectification efficiency is 45% with the RF switch off, and the difference of second-harmonic signal strength is 4.4 dB between switch on/off when input power is 10 dBm. ? 2019 IEEE.",,Efficiency; Harmonic analysis; Microwave antennas; Radar; Dual band antennas; Harmonic radar; Rectification efficiency; Second harmonic detection; Second harmonic signals; Second harmonics; Sensor components; Sensor location; Electric rectifiers,,English,Conference Paper,Final,,Scopus,2-s2.0-85070487754
"Wu T.-L., Tseng Y.-Y., Huang C.-F., Chen Z.-S., Lin C.-C., Chung C.-J., Huang P.-K., Kao K.-H.",35216351100;57210322009;22985347200;57210314821;36067638200;55046979300;57210314020;7102732316;,Demonstration of annealing-free metal-insulator-semiconductor (mis) ohmic contacts on a gan substrate using low work-function metal ytterbium (yb) and al2o3 interfacial layer,2019,WiPDA Asia 2019 - IEEE Workshop on Wide Bandgap Power Devices and Applications in Asia,,,8760323,,,,,10.1109/WiPDAAsia.2019.8760323,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070313703&doi=10.1109%2fWiPDAAsia.2019.8760323&partnerID=40&md5=ed9a2691430d6208676f1035dbc436ec,"In this letter, the Metal-Insulator-Semiconductor (MIS) contacts are fabricated on the GaN substrates and compared to the Metal-Semiconductor (MS) contacts. To alleviate the Fermi level pinning effect at the Metal-Semiconductor interface, an Al2O3 interfacial layer (IL) (1 ~ 3 nm) is used to form the MIS contacts. By comparing the electrical characteristics, the contact with 0nm Al2O3 layer, i.e., MS contact, shows a lowest current compared to the contacts with an Al2O3 IL, i.e., MIS contact. Furthermore, the current at 0.5V in the fabricated Transmission Line Measurement (TLM) device with 1nm Al2O3 IL is 103 times higher the one without an Al2O3 IL. This proves that inserting an Al2O3 IL could mitigate the Fermi level pinning, resulting in a low Schottky barrier height. Finally, based on the TLM analysis, the resistivity of 5.1×10-4 Ω.cm2 is demonstrated in the MIS contact with 1nm Al2O3 IL. ? 2019 IEEE.",Fermi level pinning; Gan; Mis contact,Alumina; Aluminum oxide; Energy gap; Fermi level; Gallium nitride; III-V semiconductors; Metal insulator boundaries; MIS devices; Ohmic contacts; Schottky barrier diodes; Semiconducting aluminum compounds; Semiconducting gallium compounds; Semiconductor insulator boundaries; Substrates; Ytterbium; Electrical characteristic; Fermi level pinning; Interfacial layer; Metal semiconductor interface; Metal semiconductors; Metal-insulator-semiconductor contacts; Schottky barrier heights; Transmission-line measurements; Wide band gap semiconductors,,English,Conference Paper,Final,,Scopus,2-s2.0-85070313703
"Wu H.-T., Cheng Y.-T., Leu C.-C., Wu S.-H., Shih C.-F.",54409805200;57209230492;7005086455;55706865900;9270098400;,Improving two-step prepared CH3NH3PbI3 perovskite solar cells by co-doping potassium halide and water in PbI2 layer,2019,Nanomaterials,9,5,666,,,,10,10.3390/nano9050666,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066946842&doi=10.3390%2fnano9050666&partnerID=40&md5=516c530dfc11cee6759144c285b7ab00,"Incorporating additives into organic halide perovskite solar cells is the typical approach to improve power conversion efficiency. In this paper, a methyl-ammonium lead iodide (CH3NH3PbI3, MAPbI3) organic perovskite film was fabricated using a two-step sequential process on top of the poly(3,4-ethylenedioxythiophene) polystyrene sulfonate (PEDOT:PSS) hole-transporting layer. Experimentally, water and potassium halides (KCl, KBr, and KI) were incorporated into the PbI2 precursor solution. With only 2 vol% water, the cell efficiency was effectively improved. Without water, the addition of all of the three potassium halides unanimously degraded the performance of the solar cells, although the crystallinity was improved. Co-doping with KI and water showed a pronounced improvement in crystallinity and the elimination of carrier traps, yielding a power conversion efficiency (PCE) of 13.9%, which was approximately 60% higher than the pristine reference cell. The effect of metal halide and water co-doping in the PbI2 layer on the performance of organic perovskite solar cells was studied. Raman and Fourier transform infrared spectroscopies indicated that a PbI2-dimethylformamide-water related adduct was formed upon co-doping. Photoluminescence enhancement was observed due to the co-doping of KI and water, indicating the defect density was reduced. Finally, the co-doping process was recommended for developing high-performance organic halide perovskite solar cells. ? 2019 by the authors.",Perovskite solar cells; Potassium halide doping; Water doping,,"Shih, C.-F.; Department of Electrical Engineering, Taiwan; 電子郵件: cfshih@mail.ncku.edu.tw",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85066946842
"Chang M.-K., Chien F.-T., Kuo C.-H., Chen Y.-C.",7404501335;26643209400;12762153200;36703953100;,On the Accumulated Loopback Self-Interference of Two-Way Full-Duplex AF Relaying Systems,2019,IEEE Transactions on Communications,67,5,8642957,3167,3181,,3,10.1109/TCOMM.2019.2899872,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065886255&doi=10.1109%2fTCOMM.2019.2899872&partnerID=40&md5=2a076df34254704ce6dc248ba5c32d0e,"Two-way full-duplex (TWFD) transmissions in cooperative amplify-and-forward (AF) relaying systems provide a promising way of communications with the improved spectral efficiency by concurrently transmitting/receiving data in the same frequency band and by the two-way transmission protocol. However, the loopback self-interference, caused by the imperfect channel estimation in the loopback link, at the AF relay accumulates and is forwarded to the end users recurrently, which substantially degrades the end users' error performance if this accumulated loopback self-interference (ALSI) does not converge. It is therefore of critical importance to analyze the convergence behavior of the ALSI in the TWFD systems with AF relaying. In this paper, we establish sufficient conditions on the relay power to ensure the convergence of the ALSI, with which the average limiting signal-to-interference-plus-noise ratio at the infinite time horizon is derived. In addition, we specify the relay power at which the signal-to-noise ratio reaches the maximal value under different scenarios and obtain an upper bound to the symbol error rate. Finally, extensive computer simulations results are provided to corroborate the analytic derivations. ? 1972-2012 IEEE.",accumulation of loopback self-interference (ALSI); amplify-and-forward protocol; Full-duplex antenna; stochastic geometric series; two-way relaying,Cooperative communication; Electric relays; Stochastic systems; Amplify-and-forward protocol; Full-duplex; Geometric series; Self-interferences; Two-way relaying; Signal to noise ratio,"Chien, F.-T.; Institute of Electronics, Taiwan; 電子郵件: ftchien@mail.nctu.edu.tw",English,Article,Final,,Scopus,2-s2.0-85065886255
"Cheng K.-W., Chang S.-K., Huang Y.-C.",35117508500;57208774307;57208654229;,Low-Power and Low-Phase-Noise Gm-Enhanced Current-Reuse Differential Colpitts VCO,2019,IEEE Transactions on Circuits and Systems II: Express Briefs,66,5,8678442,733,737,,10,10.1109/TCSII.2019.2908423,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065431548&doi=10.1109%2fTCSII.2019.2908423&partnerID=40&md5=3f8238f5a38d36b9f5241a839fba29af,"A Colpitts voltage-controlled oscillator (VCO) is presented for low-power and low-phase-noise applications. The current efficiency of the proposed VCO is improved through gm-enhanced and current-reuse techniques. In addition, a clover-shaped inductor is employed to mitigate electromagnetic interference (EMI) effects. The VCO is implemented in a 0.18-μm CMOS process and is shown to operate at frequencies of 2.34 to 2.55 GHz with a tuning range of 8.6%. The prototype has a power dissipation of 1.4 mW and achieves a phase noise of-122.85 dBc/Hz at a 1 MHz frequency offset. ? 2004-2012 IEEE.",Clover-shaped inductor; Colpitts VCO; currentreuse; electromagnetic interference (EMI); gm-enhanced; low phase noise; low power,Circuit oscillations; Electromagnetic pulse; Electromagnetic wave interference; Frequency allocation; Oscillistors; Phase noise; Signal interference; Clover-shaped inductor; Colpitts VCO; Current reuse; gm-enhanced; Low phase noise; Low Power; Variable frequency oscillators,"Cheng, K.-W.; Department of Electrical Engineering, Taiwan; 電子郵件: kwcheng@ee.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85065431548
"Hung T.-C., Kuo T.-H.",55513793700;7401533886;,A 75.3-dB SNDR 24-MS/s Ring Amplifier-Based Pipelined ADC Using Averaging Correlated Level Shifting and Reference Swapping for Reducing Errors From Finite Opamp Gain and Capacitor Mismatch,2019,IEEE Journal of Solid-State Circuits,54,5,8645697,1425,1435,,12,10.1109/JSSC.2019.2891650,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065102470&doi=10.1109%2fJSSC.2019.2891650&partnerID=40&md5=e00a5d731054ee2558680178d83f12fe,"This paper proposes averaging correlated level shifting (ACLS) and reference swapping (RS) techniques for simultaneously reducing errors from the finite opamp gain and capacitor mismatch in a pipelined analog-to-digital converter (ADC). The ACLS technique reduces the sensitivity of ADC accuracy to the opamp gain by averaging the finite opamp gain errors in two amplifying phases, where the error in the second amplifying phase is designed to have the opposite polarity to the one in the first amplifying phase. Meanwhile, ACLS also decreases the opamp's thermal noise. In addition, the RS utilizes the averaging operation to reduce capacitor random mismatch error and combines a simple capacitor layout arrangement to decrease capacitor gradient mismatch error. Using the ACLS and RS techniques, a 16-bit ring amplifier-based pipelined ADC without calibration is realized in a 90-nm CMOS technology. Operating at 24 MS/s for a 10-MHz sine wave input, the proposed ADC achieves a 74.3-dB signal-to-noise-and-distortion ratio (SNDR) and 85.5-dB spurious free dynamic range (SFDR), and consumes 5.1 mW, yielding Walden and Schreier figure of merits of 50.1 fJ/conversion-step and 168 dB, respectively. ? 1966-2012 IEEE.",Analog-to-digital converter (ADC); averaging correlated level shifting (ACLS); capacitor mismatch; correlated level shifting (CLS); finite opamp gain; high-resolution ADC; pipelined ADC; reference swapping (RS); ring amplifier; switched-capacitor amplification,Errors; Frequency converters; Operational amplifiers; Pipelines; Signal to noise ratio; Analog to digital converters; Capacitor mismatch; Finite opamp gain; High-resolution ADC; Level-shifting; Pipelined ADCs; reference swapping (RS); Ring amplifiers; Switched capacitor; Analog to digital conversion,"Kuo, T.-H.; Department of Electrical Engineering, Taiwan; 電子郵件: thkuo@ee.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85065102470
"Wang L., Liang H.-R., Prokhorov A.V., Mokhlis H., Huat C.K.",57059516100;57205418440;57212545477;8136874200;57202070559;,Modal control design of damping controllers for thyristor-controlled series capacitor to stabilize common-mode torsional oscillations of a series-capacitor compensated power system,2019,IEEE Transactions on Industry Applications,55,3,8606986,2327,2336,,13,10.1109/TIA.2019.2892343,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064878647&doi=10.1109%2fTIA.2019.2892343&partnerID=40&md5=bc98b464a6738dba3cc7d4420da8f1c1,This paper proposes a unified approach based on modal control theory to design damping controllers of a thyristor-controlled series capacitor (TCSC) for stabilizing the inherent common-mode torsional interactions occurred in a series-capacitor compensated power system. The studied power system includes two nonidentical turbine-generator sets connected to an infinite bus through a common series-capacitor compensated transmission line. The employed TCSC is properly connected in parallel with a part of the series-capacitor bank of the compensated transmission line. The damping controllers of the TCSC employ the speed deviations of both turbine-generator sets as input signals to stabilize unstable torsional modes of the studied system by increasing the damping of these modes. Both frequency-domain approach based on eigenvalue analysis and time-domain scheme based on nonlinear-model simulations under different disturbance conditions are systematically performed. It can be concluded from the simulated results that the employed TCSC joined with the damping controllers designed by using modal control theory can effectively stabilize the common-mode torsional oscillations of the studied series-capacitor compensated system. ? 1972-2012 IEEE.,Common-mode torsional oscillations; damping controller; modal control theory; stability; subsynchronous resonance (SSR); thyristor-controlled series capacitor (TCSC),Control theory; Controllers; Convergence of numerical methods; Damping; Eigenvalues and eigenfunctions; Electric lines; Electric power transmission; Frequency domain analysis; Thyristors; Time domain analysis; Turbines; Turbogenerators; Damping controllers; Eigenvalue analysis; Frequency domain approaches; Simulated results; Subsynchronous resonance; Thyristor controlled series capacitor; Torsional interactions; Torsional oscillation; Electric power system control,"Wang, L.; Department of Electrical Engineering, Taiwan; 電子郵件: liwang@mail.ncku.edu.tw",English,Conference Paper,Final,,Scopus,2-s2.0-85064878647
